id	D1	D2	D3	M1	M2	M3
GJB1	0	0	2.8073549220576	0	1.58496250072116	0
TDGF1P5	0	0	1.58496250072116	0	2.8073549220576	0
PEG13	0	2.8073549220576	0	1.58496250072116	0	0
FAM205A	0	0	2.8073549220576	0	1.58496250072116	0
OR52B3P	0	0	1.58496250072116	0	2.8073549220576	0
KLC2-AS2	0	2.8073549220576	0	0	0	1.58496250072116
ATOH7	1.58496250072116	0	0	0	2.8073549220576	0
KRT71	0	1.58496250072116	0	2.8073549220576	0	0
PPP4R4	0	0	1.58496250072116	0	0	2.8073549220576
GAPDHP43	0	0	2.8073549220576	0	0	1.58496250072116
RLBP1	0	0	1.58496250072116	2.8073549220576	0	0
PTGIS	0	1.58496250072116	0	0	0	2.8073549220576
CYYR1	1.58496250072116	0	0	0	0	2.8073549220576
SNX18P12	0	0	1.58496250072116	0	0	2.8073549220576
JARID2-AS1	2.58496250072116	2	2	2.32192809488736	2	2.58496250072116
SPAST	10.2609195336629	10.0593444608244	10.1761731491075	10.0620461377205	10.3241805466187	10.2877123795494
SMC2	13.0674343607565	13.1231514327736	13.1697684505181	12.9132634306288	13.1769522683363	13.1041072887186
MGAT5B	3.32192809488736	4.64385618977472	4.4594316186373	4.16992500144231	4.08746284125034	4.70043971814109
PGDP1	1.58496250072116	2.58496250072116	2	2.32192809488736	0	2.8073549220576
COX6CP13	0	2.58496250072116	1.58496250072116	0	2.8073549220576	0
C1orf147	0	2.58496250072116	1.58496250072116	2.8073549220576	0	0
RCE1	6.6724253419715	6.8073549220576	6.55458885167764	6.68650052718322	6.58496250072116	6.59991284218713
COLEC11	2.32192809488736	2.32192809488736	1.58496250072116	2.32192809488736	2.32192809488736	1
AGAP6	6.79441586635011	7.24792751344359	7.49185309632967	7.17990909001493	7.39231742277876	7.23840473932508
DCTN2	11.5473765634981	11.7540523675289	11.6960981709559	11.6728672764338	11.7347096202258	11.7444134105577
CEP41	7.98299357469431	8.51569983828404	8.29001884693262	7.94251450533924	8.28540221886225	8.3037807481771
TTLL5	10.6137894644726	10.5840229402575	10.5517082616207	10.4878400338231	10.7176764230664	10.7047682393626
ATN1	11.9812104882717	12.0014081943928	11.8285332104556	11.8435285346111	12.0556213747817	12.0834793273318
S100A5	5.04439411935845	4.08746284125034	4.58496250072116	4.52356195605701	4.4594316186373	4.39231742277876
LMNB1-DT	0	2	1	0	2	0
CTAGE13P	0	1	2	0	0	2
RIMS1	0	2	1	0	0	2
RPL5P3	0	2	1	0	2	0
MED28P7	0	2	1	0	0	2
CYP4F29P	2	0	1	2	0	0
C11orf98	0	2	0	0	1	2
OBSL1	7.92481250360578	7.74146698640115	7.36632221424582	7.8008998999203	7.71424551766612	7.74819284958946
FBXL6	6.04439411935845	6.56985560833095	6.33985000288462	5.93073733756289	6.53915881110803	6.18982455888002
FAXC	1	1.58496250072116	1.58496250072116	1.58496250072116	2	1
FAM180A	1	2	1.58496250072116	1.58496250072116	1	1.58496250072116
SVIP	10.7515440590891	10.8818787076004	10.6706562491184	10.65999589243	10.8603110549195	10.609178738142
SNORA14B	3	3	2.8073549220576	2.8073549220576	2.58496250072116	3.16992500144231
RDH16	3.70043971814109	3.4594316186373	2.8073549220576	2.58496250072116	3.4594316186373	3.4594316186373
SLC34A1	1	0	1.58496250072116	2.58496250072116	1	0
MIR548AM	1	0	1.58496250072116	1	0	2.58496250072116
RNA5SP260	1	0	1.58496250072116	1	0	2.58496250072116
HMGB1P3	1.58496250072116	1	0	1	2.58496250072116	0
CROCC2	1	2.58496250072116	0	1	1.58496250072116	0
RHOXF1P2	0	1	1.58496250072116	1	0	2.58496250072116
DOC2A	1	1.58496250072116	0	1	0	2.58496250072116
DAXX	12.7856568014272	12.9277779620823	12.702822011777	12.6183855022586	12.8454900509444	12.7807447976778
KDELR3	5.08746284125034	4.75488750216347	4.90689059560852	5.08746284125034	5.39231742277876	4.58496250072116
IL17D	3.16992500144231	0	0	0	2.32192809488736	2.32192809488736
GPR137	8.03342300153745	8.35755200461808	8.34872815423108	8.29001884693262	8.32192809488736	8.30833903013941
RNFT1-DT	2.8073549220576	2.58496250072116	3.4594316186373	1.58496250072116	3.70043971814109	2.8073549220576
MYNN	9.01122725542325	9.03342300153745	9.00842862207058	8.86727873970966	9.25502856981873	9.11634396123747
OGFOD2	2.32192809488736	4.32192809488736	3.90689059560852	2.8073549220576	4.24792751344359	4.39231742277876
TUBGCP2	11.6657800283295	11.8614746751258	11.7862696276485	11.7052003780631	11.9450779951078	11.8313072438021
PDCD2	10.1279943209764	10.1996723448364	10.1649069266757	10.0579917227592	10.3542493819452	10.2479275134436
ZNF766	9.78626962764847	10.0443941193585	10.0361736125535	9.85798099512757	10.1433832139898	10.0552824355012
SERPINB8	2.58496250072116	1.58496250072116	3	1.58496250072116	3.58496250072116	1
NKAPD1	11.3365065598103	11.4262647547021	11.3944626946103	11.3281138948337	11.5386739530827	11.4439795426013
TAMM41	7.2667865406949	7.05528243550119	7.4262647547021	6.90689059560852	7.59991284218713	6.93073733756289
SRP72P2	0	2	2	1.58496250072116	1.58496250072116	1.58496250072116
PXYLP1	3.4594316186373	4.16992500144231	4.24792751344359	2.8073549220576	3.90689059560852	4.52356195605701
LSM8	10.4817994316658	10.7279204545632	10.5478585060584	10.3695973462787	10.61194694182	10.5961897561444
MIR181A2HG	0	2.8073549220576	1.58496250072116	3	0	2.8073549220576
CD226	4.70043971814109	4.52356195605701	5.24792751344359	4.24792751344359	5.52356195605701	5.20945336562895
CASC19	2.8073549220576	2	2.32192809488736	2.8073549220576	0	3.16992500144231
DNAJC18	6.52356195605701	6.85798099512757	6.32192809488736	6.16992500144231	6.39231742277876	6.83289001416474
PSMC1P9	3.70043971814109	3.90689059560852	4.08746284125034	4.24792751344359	3.70043971814109	4
MEX3A	4.52356195605701	4.85798099512757	5.35755200461808	5.04439411935845	5.28540221886225	4.75488750216347
GUSBP13	1	3.4594316186373	1	3.16992500144231	3.90689059560852	0
SSBP4	9.15987133677839	9.19721669311005	9.35755200461808	9.03066713624694	9.2667865406949	9.24555270625568
RDH10-AS1	2.8073549220576	2.58496250072116	3.16992500144231	2	4.08746284125034	1.58496250072116
