id	C1	C2	C3	C4	J1	J2	J3	J4
MMACHC	8.17492568250068	8.74819284958946	8.06069593168755	7.95419631038687	6.82017896241519	6.49185309632967	7.19967234483636	7.02236781302845
EXOC3L2	4.8073549220576	5.4262647547021	5.32192809488736	4.52356195605701	2.58496250072116	2.58496250072116	2.8073549220576	4.16992500144231
APH1B	6.4093909361377	7.02236781302845	6.5077946401987	6.59991284218713	4.58496250072116	5.32192809488736	5.28540221886225	5.64385618977472
CCDC120	4.90689059560852	5.61470984411521	5	5.12928301694497	4.08746284125034	2.8073549220576	3.58496250072116	3.8073549220576
LINC00910	6.68650052718322	7.45121111183233	6.83289001416474	6.4757334309664	8.62570884306447	7.82017896241519	8.34872815423108	8.77478705960117
CD37	7.45121111183233	8.21916852046216	7.81378119121704	7.54689445988764	3.16992500144231	6.5077946401987	4.70043971814109	4.90689059560852
RPL13AP12	1	1	1	1.58496250072116	0	0	0	0
FAM47E-STBD1	1	1	1	1.58496250072116	0	0	0	0
HSPB3	1	1	1.58496250072116	1	0	0	0	0
H4C7	0	0	0	0	1	1	1.58496250072116	1
SVOPL	1.58496250072116	1	1	1	0	0	0	0
XRCC6P4	1	1.58496250072116	1	1	0	0	0	0
NCCRP1	0	0	0	0	1	1	1	1.58496250072116
NDUFA9P1	1	1.58496250072116	1	1	0	0	0	0
CLK3P2	1.58496250072116	2.8073549220576	1.58496250072116	2.32192809488736	1	0	0	0
LRMDA	3.32192809488736	3.16992500144231	3.4594316186373	3	0	0	2.32192809488736	1
SYTL1	3.90689059560852	4.75488750216347	4.75488750216347	3.4594316186373	1	2.58496250072116	2.58496250072116	2
PIK3CG	6.68650052718322	7.3037807481771	6.4757334309664	6.59991284218713	5.04439411935845	5.20945336562895	5.70043971814109	5.61470984411521
QTRT1	9.54882190845875	10.0498485494506	9.4655664048094	9.34207466799914	8.16490692667569	8.65105169117893	8.25266543245025	8.39660478118186
NME4	12.4558409091264	12.9149456560403	12.2796105810525	12.1576627272084	10.8579809951276	10.5651020783603	11.403012023575	11.319107575825
CD247	6.04439411935845	6.59991284218713	5.61470984411521	5.64385618977472	4	3.70043971814109	4.8073549220576	4.64385618977472
GLIPR2	8.16992500144231	8.69348695749933	7.92481250360578	8.01680828768655	6.94251450533924	6.52356195605701	7.12928301694497	7
LIMD1	8.8073549220576	9.59991284218713	8.94544383637791	9.12670447284319	7.63662462054365	7.85174904141606	7.88264304936184	8.09275714091985
MAPKAPK3	9.7262181593322	10.1497471195047	9.56033283421244	9.4757334309664	8	8.10852445677817	8.70735913208088	8.66533591718518
EIF4EBP3	3.58496250072116	4.70043971814109	4.39231742277876	4.24792751344359	1.58496250072116	2.58496250072116	2.58496250072116	3
PALM2AKAP2	12.5966556676747	13.1246060069592	12.8091652053719	12.3815429511846	8.33539035469392	11.6461086415061	9.70735913208088	9.52160043972373
DCST1-AS1	2.32192809488736	3	2	2.32192809488736	0	1.58496250072116	0	0
DOCK8-AS1	5.04439411935845	5.49185309632967	4.64385618977472	4.64385618977472	3	2	3.90689059560852	3
CRACD	12.2758335100135	13.0155892803974	12.5142209093581	12.4468248407803	10.429406741514	9.99435343685886	11.44759985828	11.2620948453702
H2BC14	2.58496250072116	3.70043971814109	3	2	4.90689059560852	4.08746284125034	5.4594316186373	5
ATL3	9.93663793900257	10.4848228942621	9.87344411251538	9.87344411251538	8.39231742277876	9.01122725542325	8.83605035505807	8.88874324889826
ACACB	7.43462822763672	8.3264294871223	7.95419631038687	7.876516946565	5.85798099512757	6.58496250072116	6.53915881110803	6.79441586635011
RAD9B	3.70043971814109	4.8073549220576	4.39231742277876	4.08746284125034	2.58496250072116	2.8073549220576	3	3
CCNE1	11.4408691676109	11.892163309862	11.2992080183873	11.2106713437856	9.93663793900257	9.35093918154643	10.3376219019925	10.3454052467178
H2BC3	4.24792751344359	4.39231742277876	3.8073549220576	3.58496250072116	5.16992500144231	5.12928301694497	6.08746284125034	5.97727992349992
PNPO	8.39231742277876	8.98868468677217	8.40514146313634	8.45121111183233	7.07681559705083	6.65821148275179	7.31288295528436	7.63662462054365
PCSK4	5.24792751344359	5.64385618977472	5.39231742277876	5.24792751344359	3.8073549220576	4.52356195605701	2.8073549220576	3.32192809488736
GAS2L1	10.7582232147267	11.1941412388631	10.5651020783603	10.4998458870832	9.30833903013941	8.7714894695006	9.52552080909507	9.74819284958946
HSPB6	2.8073549220576	3.32192809488736	2.8073549220576	2.8073549220576	0	1	1	2
DECR1	11.6952282914958	12.1724275086455	11.6559778624869	11.518161355757	10.1598713367784	9.71596199025514	10.7099453802325	10.654636028528
ZNF341	6.96578428466209	7.70043971814109	6.8073549220576	6.98868468677217	5.78135971352466	5.8073549220576	5.6724253419715	6.04439411935845
TFAP4	10.3998119593257	10.8610869059954	10.2934716488381	10.1484765821783	8.70735913208088	9.11374216604919	9.34429590791582	9.35755200461808
C7orf31	5.8073549220576	6.06608919045777	5.16992500144231	5.64385618977472	2.58496250072116	4.24792751344359	3.90689059560852	4.16992500144231
THEMIS2	12.6653359171852	13.3587885415604	12.7811547706959	12.6566483117474	11.0600203545079	10.5755392468345	11.7342862320963	11.6987046667703
RAB7B	4.16992500144231	2.58496250072116	3.16992500144231	3	0	1.58496250072116	1.58496250072116	1
CAB39L	6.98868468677217	7.3037807481771	6.8073549220576	6.82017896241519	5.61470984411521	5.64385618977472	6.12928301694497	5.83289001416474
TIMM21	11.7069276396174	12.0758133774615	11.4532706340106	11.4267888945956	10.2467405984931	10.1636496760158	10.5449644327892	10.7168194613299
CTSH	6.70043971814109	7.54689445988764	7.10852445677817	6.76818432477693	5.32192809488736	5.39231742277876	5.83289001416474	6
